tick,sim_min,ev0_soc_pct,ev1_soc_pct,ev2_soc_pct,ev3_soc_pct,ev4_soc_pct,ev5_soc_pct,ev6_soc_pct,ev7_soc_pct,ev8_soc_pct,ev9_soc_pct,mean_soc_pct,total_power_kw,bus2_voltage_pu,trafo_loading_pct,line_loading_pct,cmd,bursts,cumulative_higher,cumulative_lower,grid_stress
633,42.20,34.23,38.67,43.11,47.56,52.00,56.45,60.89,65.34,69.78,74.23,54.23,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
634,42.27,34.25,38.69,43.14,47.58,52.03,56.47,60.91,65.36,69.80,74.25,54.25,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
635,42.33,34.27,38.71,43.16,47.60,52.05,56.49,60.94,65.38,69.83,74.27,54.27,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
636,42.40,34.29,38.74,43.18,47.63,52.07,56.52,60.96,65.40,69.85,74.29,54.29,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
637,42.47,34.32,38.76,43.20,47.65,52.09,56.54,60.98,65.43,69.87,74.32,54.32,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
638,42.53,34.34,38.78,43.23,47.67,52.12,56.56,61.00,65.45,69.89,74.34,54.34,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
639,42.60,34.36,38.80,43.25,47.69,52.14,56.58,61.03,65.47,69.92,74.36,54.36,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
640,42.67,34.38,38.83,43.27,47.72,52.16,56.60,61.05,65.49,69.94,74.38,54.38,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
641,42.73,34.41,38.85,43.29,47.74,52.18,56.63,61.07,65.52,69.96,74.41,54.41,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
642,42.80,34.43,38.87,43.32,47.76,52.21,56.65,61.09,65.54,69.98,74.43,54.43,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
643,42.87,34.45,38.89,43.34,47.78,52.23,56.67,61.12,65.56,70.01,74.45,54.45,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
644,42.93,34.47,38.92,43.36,47.81,52.25,56.69,61.14,65.58,70.03,74.47,54.47,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
645,43.00,34.49,38.94,43.38,47.83,52.27,56.72,61.16,65.61,70.05,74.49,54.49,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
646,43.07,34.52,38.96,43.41,47.85,52.29,56.74,61.18,65.63,70.07,74.52,54.52,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
647,43.13,34.54,38.98,43.43,47.87,52.32,56.76,61.21,65.65,70.10,74.54,54.54,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
648,43.20,34.56,39.01,43.45,47.90,52.34,56.78,61.23,65.67,70.12,74.56,54.56,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
649,43.27,34.58,39.03,43.47,47.92,52.36,56.81,61.25,65.70,70.14,74.58,54.58,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
650,43.33,34.61,39.05,43.50,47.94,52.38,56.83,61.27,65.72,70.16,74.61,54.61,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
651,43.40,34.63,39.07,43.52,47.96,52.41,56.85,61.30,65.74,70.18,74.63,54.63,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
652,43.47,34.65,39.10,43.54,47.99,52.43,56.87,61.32,65.76,70.21,74.65,54.65,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
653,43.53,34.67,39.12,43.56,48.01,52.45,56.90,61.34,65.79,70.23,74.67,54.67,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
654,43.60,34.70,39.14,43.59,48.03,52.47,56.92,61.36,65.81,70.25,74.70,54.70,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
655,43.67,34.72,39.16,43.61,48.05,52.50,56.94,61.39,65.83,70.27,74.72,54.72,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
656,43.73,34.74,39.19,43.63,48.07,52.52,56.96,61.41,65.85,70.30,74.74,54.74,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
657,43.80,34.76,39.21,43.65,48.10,52.54,56.99,61.43,65.88,70.32,74.76,54.76,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
658,43.87,34.79,39.23,43.68,48.12,52.56,57.01,61.45,65.90,70.34,74.79,54.79,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
659,43.93,34.81,39.25,43.70,48.14,52.59,57.03,61.48,65.92,70.36,74.81,54.81,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
660,44.00,34.83,39.28,43.72,48.16,52.61,57.05,61.50,65.94,70.39,74.83,54.83,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
661,44.07,34.85,39.30,43.74,48.19,52.63,57.08,61.52,65.96,70.41,74.85,54.85,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
662,44.13,34.88,39.32,43.77,48.21,52.65,57.10,61.54,65.99,70.43,74.88,54.88,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
663,44.20,34.90,39.34,43.79,48.23,52.68,57.12,61.57,66.01,70.45,74.90,54.90,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
664,44.27,34.92,39.37,43.81,48.25,52.70,57.14,61.59,66.03,70.48,74.92,54.92,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
665,44.33,34.94,39.39,43.83,48.28,52.72,57.17,61.61,66.05,70.50,74.94,54.94,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
666,44.40,34.97,39.41,43.85,48.30,52.74,57.19,61.63,66.08,70.52,74.97,54.97,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
667,44.47,34.99,39.43,43.88,48.32,52.77,57.21,61.66,66.10,70.54,74.99,54.99,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
668,44.53,35.01,39.46,43.90,48.34,52.79,57.23,61.68,66.12,70.57,75.01,55.01,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
669,44.60,35.03,39.48,43.92,48.37,52.81,57.26,61.70,66.14,70.59,75.03,55.03,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
670,44.67,35.06,39.50,43.94,48.39,52.83,57.28,61.72,66.17,70.61,75.06,55.06,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
671,44.73,35.08,39.52,43.97,48.41,52.86,57.30,61.74,66.19,70.63,75.08,55.08,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
672,44.80,35.10,39.55,43.99,48.43,52.88,57.32,61.77,66.21,70.66,75.10,55.10,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
673,44.87,35.12,39.57,44.01,48.46,52.90,57.35,61.79,66.23,70.68,75.12,55.12,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
674,44.93,35.15,39.59,44.03,48.48,52.92,57.37,61.81,66.26,70.70,75.15,55.15,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
675,45.00,35.17,39.61,44.06,48.50,52.95,57.39,61.83,66.28,70.72,75.17,55.17,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
676,45.07,35.19,39.63,44.08,48.52,52.97,57.41,61.86,66.30,70.75,75.19,55.19,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
677,45.13,35.21,39.66,44.10,48.55,52.99,57.44,61.88,66.32,70.77,75.21,55.21,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
678,45.20,35.24,39.68,44.12,48.57,53.01,57.46,61.90,66.35,70.79,75.24,55.24,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
679,45.27,35.26,39.70,44.15,48.59,53.04,57.48,61.92,66.37,70.81,75.26,55.26,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
680,45.33,35.28,39.72,44.17,48.61,53.06,57.50,61.95,66.39,70.84,75.28,55.28,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
681,45.40,35.30,39.75,44.19,48.64,53.08,57.52,61.97,66.41,70.86,75.30,55.30,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
682,45.47,35.32,39.77,44.21,48.66,53.10,57.55,61.99,66.44,70.88,75.32,55.32,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
683,45.53,35.35,39.79,44.24,48.68,53.13,57.57,62.01,66.46,70.90,75.35,55.35,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
684,45.60,35.37,39.81,44.26,48.70,53.15,57.59,62.04,66.48,70.93,75.37,55.37,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
685,45.67,35.39,39.84,44.28,48.73,53.17,57.61,62.06,66.50,70.95,75.39,55.39,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
686,45.73,35.41,39.86,44.30,48.75,53.19,57.64,62.08,66.53,70.97,75.41,55.41,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
687,45.80,35.44,39.88,44.33,48.77,53.21,57.66,62.10,66.55,70.99,75.44,55.44,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
688,45.87,35.46,39.90,44.35,48.79,53.24,57.68,62.13,66.57,71.02,75.46,55.46,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
689,45.93,35.48,39.93,44.37,48.82,53.26,57.70,62.15,66.59,71.04,75.48,55.48,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
690,46.00,35.50,39.95,44.39,48.84,53.28,57.73,62.17,66.62,71.06,75.50,55.50,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
691,46.07,35.53,39.97,44.42,48.86,53.30,57.75,62.19,66.64,71.08,75.53,55.53,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
692,46.13,35.55,39.99,44.44,48.88,53.33,57.77,62.22,66.66,71.10,75.55,55.55,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
693,46.20,35.57,40.02,44.46,48.91,53.35,57.79,62.24,66.68,71.13,75.57,55.57,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
694,46.27,35.59,40.04,44.48,48.93,53.37,57.82,62.26,66.71,71.15,75.59,55.59,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
695,46.33,35.62,40.06,44.51,48.95,53.39,57.84,62.28,66.73,71.17,75.62,55.62,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
696,46.40,35.64,40.08,44.53,48.97,53.42,57.86,62.31,66.75,71.19,75.64,55.64,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
697,46.47,35.66,40.11,44.55,48.99,53.44,57.88,62.33,66.77,71.22,75.66,55.66,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
698,46.53,35.68,40.13,44.57,49.02,53.46,57.91,62.35,66.80,71.24,75.68,55.68,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
699,46.60,35.71,40.15,44.60,49.04,53.48,57.93,62.37,66.82,71.26,75.71,55.71,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
700,46.67,35.73,40.17,44.62,49.06,53.51,57.95,62.40,66.84,71.28,75.73,55.73,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
701,46.73,35.75,40.20,44.64,49.08,53.53,57.97,62.42,66.86,71.31,75.75,55.75,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
702,46.80,35.77,40.22,44.66,49.11,53.55,58.00,62.44,66.88,71.33,75.77,55.77,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
703,46.87,35.80,40.24,44.69,49.13,53.57,58.02,62.46,66.91,71.35,75.80,55.80,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
704,46.93,35.82,40.26,44.71,49.15,53.60,58.04,62.49,66.93,71.37,75.82,55.82,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
705,47.00,35.84,40.29,44.73,49.17,53.62,58.06,62.51,66.95,71.40,75.84,55.84,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
706,47.07,35.86,40.31,44.75,49.20,53.64,58.09,62.53,66.97,71.42,75.86,55.86,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
707,47.13,35.89,40.33,44.77,49.22,53.66,58.11,62.55,67.00,71.44,75.89,55.89,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
708,47.20,35.91,40.35,44.80,49.24,53.69,58.13,62.58,67.02,71.46,75.91,55.91,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
709,47.27,35.93,40.38,44.82,49.26,53.71,58.15,62.60,67.04,71.49,75.93,55.93,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
710,47.33,35.95,40.40,44.84,49.29,53.73,58.18,62.62,67.06,71.51,75.95,55.95,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
711,47.40,35.98,40.42,44.86,49.31,53.75,58.20,62.64,67.09,71.53,75.98,55.98,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
712,47.47,36.00,40.44,44.89,49.33,53.78,58.22,62.66,67.11,71.55,76.00,56.00,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
713,47.53,36.02,40.46,44.91,49.35,53.80,58.24,62.69,67.13,71.58,76.02,56.02,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
714,47.60,36.04,40.49,44.93,49.38,53.82,58.27,62.71,67.15,71.60,76.04,56.04,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
715,47.67,36.07,40.51,44.95,49.40,53.84,58.29,62.73,67.18,71.62,76.07,56.07,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
716,47.73,36.09,40.53,44.98,49.42,53.87,58.31,62.75,67.20,71.64,76.09,56.09,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
717,47.80,36.11,40.55,45.00,49.44,53.89,58.33,62.78,67.22,71.67,76.11,56.11,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
718,47.87,36.13,40.58,45.02,49.47,53.91,58.35,62.80,67.24,71.69,76.13,56.13,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
719,47.93,36.16,40.60,45.04,49.49,53.93,58.38,62.82,67.27,71.71,76.16,56.16,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
720,48.00,36.18,40.62,45.07,49.51,53.96,58.40,62.84,67.29,71.73,76.18,56.18,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
721,48.07,36.20,40.64,45.09,49.53,53.98,58.42,62.87,67.31,71.76,76.20,56.20,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
722,48.13,36.22,40.67,45.11,49.56,54.00,58.44,62.89,67.33,71.78,76.22,56.22,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
723,48.20,36.24,40.69,45.13,49.58,54.02,58.47,62.91,67.36,71.80,76.24,56.24,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
724,48.27,36.27,40.71,45.16,49.60,54.05,58.49,62.93,67.38,71.82,76.27,56.27,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
725,48.33,36.29,40.73,45.18,49.62,54.07,58.51,62.96,67.40,71.85,76.29,56.29,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
726,48.40,36.31,40.76,45.20,49.65,54.09,58.53,62.98,67.42,71.87,76.31,56.31,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
727,48.47,36.33,40.78,45.22,49.67,54.11,58.56,63.00,67.45,71.89,76.33,56.33,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
728,48.53,36.36,40.80,45.25,49.69,54.13,58.58,63.02,67.47,71.91,76.36,56.36,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
729,48.60,36.38,40.82,45.27,49.71,54.16,58.60,63.05,67.49,71.94,76.38,56.38,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
730,48.67,36.40,40.85,45.29,49.74,54.18,58.62,63.07,67.51,71.96,76.40,56.40,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
731,48.73,36.42,40.87,45.31,49.76,54.20,58.65,63.09,67.54,71.98,76.42,56.42,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
732,48.80,36.45,40.89,45.34,49.78,54.22,58.67,63.11,67.56,72.00,76.45,56.45,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
733,48.87,36.47,40.91,45.36,49.80,54.25,58.69,63.14,67.58,72.02,76.47,56.47,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
734,48.93,36.49,40.94,45.38,49.83,54.27,58.71,63.16,67.60,72.05,76.49,56.49,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
735,49.00,36.51,40.96,45.40,49.85,54.29,58.74,63.18,67.63,72.07,76.51,56.51,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
736,49.07,36.54,40.98,45.43,49.87,54.31,58.76,63.20,67.65,72.09,76.54,56.54,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
737,49.13,36.56,41.00,45.45,49.89,54.34,58.78,63.23,67.67,72.11,76.56,56.56,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
738,49.20,36.58,41.03,45.47,49.91,54.36,58.80,63.25,67.69,72.14,76.58,56.58,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
739,49.27,36.60,41.05,45.49,49.94,54.38,58.83,63.27,67.72,72.16,76.60,56.60,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
740,49.33,36.63,41.07,45.52,49.96,54.40,58.85,63.29,67.74,72.18,76.63,56.63,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
741,49.40,36.65,41.09,45.54,49.98,54.43,58.87,63.32,67.76,72.20,76.65,56.65,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
742,49.47,36.67,41.12,45.56,50.00,54.45,58.89,63.34,67.78,72.23,76.67,56.67,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
743,49.53,36.69,41.14,45.58,50.03,54.47,58.92,63.36,67.80,72.25,76.69,56.69,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
744,49.60,36.72,41.16,45.61,50.05,54.49,58.94,63.38,67.83,72.27,76.72,56.72,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
745,49.67,36.74,41.18,45.63,50.07,54.52,58.96,63.41,67.85,72.29,76.74,56.74,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
746,49.73,36.76,41.21,45.65,50.09,54.54,58.98,63.43,67.87,72.32,76.76,56.76,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
747,49.80,36.78,41.23,45.67,50.12,54.56,59.01,63.45,67.89,72.34,76.78,56.78,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
748,49.87,36.81,41.25,45.69,50.14,54.58,59.03,63.47,67.92,72.36,76.81,56.81,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
749,49.93,36.83,41.27,45.72,50.16,54.61,59.05,63.49,67.94,72.38,76.83,56.83,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
750,50.00,36.85,41.30,45.74,50.18,54.63,59.07,63.52,67.96,72.41,76.85,56.85,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
751,50.07,36.87,41.32,45.76,50.21,54.65,59.10,63.54,67.98,72.43,76.87,56.87,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
752,50.13,36.90,41.34,45.78,50.23,54.67,59.12,63.56,68.01,72.45,76.90,56.90,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
753,50.20,36.92,41.36,45.81,50.25,54.70,59.14,63.58,68.03,72.47,76.92,56.92,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
754,50.27,36.94,41.38,45.83,50.27,54.72,59.16,63.61,68.05,72.50,76.94,56.94,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
755,50.33,36.96,41.41,45.85,50.30,54.74,59.19,63.63,68.07,72.52,76.96,56.96,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
756,50.40,36.99,41.43,45.87,50.32,54.76,59.21,63.65,68.10,72.54,76.99,56.99,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
757,50.47,37.01,41.45,45.90,50.34,54.79,59.23,63.67,68.12,72.56,77.01,57.01,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
758,50.53,37.03,41.47,45.92,50.36,54.81,59.25,63.70,68.14,72.59,77.03,57.03,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
759,50.60,37.05,41.50,45.94,50.39,54.83,59.27,63.72,68.16,72.61,77.05,57.05,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
760,50.67,37.08,41.52,45.96,50.41,54.85,59.30,63.74,68.19,72.63,77.08,57.08,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
761,50.73,37.10,41.54,45.99,50.43,54.88,59.32,63.76,68.21,72.65,77.10,57.10,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
762,50.80,37.12,41.56,46.01,50.45,54.90,59.34,63.79,68.23,72.68,77.12,57.12,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
763,50.87,37.14,41.59,46.03,50.48,54.92,59.36,63.81,68.25,72.70,77.14,57.14,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
764,50.93,37.16,41.61,46.05,50.50,54.94,59.39,63.83,68.28,72.72,77.16,57.16,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
765,51.00,37.19,41.63,46.08,50.52,54.97,59.41,63.85,68.30,72.74,77.19,57.19,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
766,51.07,37.21,41.65,46.10,50.54,54.99,59.43,63.88,68.32,72.77,77.21,57.21,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
767,51.13,37.23,41.68,46.12,50.57,55.01,59.45,63.90,68.34,72.79,77.23,57.23,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
768,51.20,37.25,41.70,46.14,50.59,55.03,59.48,63.92,68.37,72.81,77.25,57.25,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
769,51.27,37.28,41.72,46.17,50.61,55.05,59.50,63.94,68.39,72.83,77.28,57.28,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
770,51.33,37.30,41.74,46.19,50.63,55.08,59.52,63.97,68.41,72.86,77.30,57.30,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
771,51.40,37.32,41.77,46.21,50.66,55.10,59.54,63.99,68.43,72.88,77.32,57.32,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
772,51.47,37.34,41.79,46.23,50.68,55.12,59.57,64.01,68.46,72.90,77.34,57.34,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
773,51.53,37.37,41.81,46.26,50.70,55.14,59.59,64.03,68.48,72.92,77.37,57.37,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
774,51.60,37.39,41.83,46.28,50.72,55.17,59.61,64.06,68.50,72.94,77.39,57.39,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
775,51.67,37.41,41.86,46.30,50.75,55.19,59.63,64.08,68.52,72.97,77.41,57.41,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
776,51.73,37.43,41.88,46.32,50.77,55.21,59.66,64.10,68.55,72.99,77.43,57.43,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
777,51.80,37.46,41.90,46.35,50.79,55.23,59.68,64.12,68.57,73.01,77.46,57.46,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
778,51.87,37.48,41.92,46.37,50.81,55.26,59.70,64.15,68.59,73.03,77.48,57.48,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
779,51.93,37.50,41.95,46.39,50.83,55.28,59.72,64.17,68.61,73.06,77.50,57.50,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
780,52.00,37.52,41.97,46.41,50.86,55.30,59.75,64.19,68.63,73.08,77.52,57.52,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
781,52.07,37.55,41.99,46.44,50.88,55.32,59.77,64.21,68.66,73.10,77.55,57.55,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
782,52.13,37.57,42.01,46.46,50.90,55.35,59.79,64.24,68.68,73.12,77.57,57.57,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
783,52.20,37.59,42.04,46.48,50.92,55.37,59.81,64.26,68.70,73.15,77.59,57.59,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
784,52.27,37.61,42.06,46.50,50.95,55.39,59.84,64.28,68.72,73.17,77.61,57.61,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
785,52.33,37.64,42.08,46.52,50.97,55.41,59.86,64.30,68.75,73.19,77.64,57.64,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
786,52.40,37.66,42.10,46.55,50.99,55.44,59.88,64.33,68.77,73.21,77.66,57.66,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
787,52.47,37.68,42.13,46.57,51.01,55.46,59.90,64.35,68.79,73.24,77.68,57.68,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
788,52.53,37.70,42.15,46.59,51.04,55.48,59.93,64.37,68.81,73.26,77.70,57.70,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
789,52.60,37.73,42.17,46.61,51.06,55.50,59.95,64.39,68.84,73.28,77.73,57.73,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
790,52.67,37.75,42.19,46.64,51.08,55.53,59.97,64.41,68.86,73.30,77.75,57.75,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
791,52.73,37.77,42.22,46.66,51.10,55.55,59.99,64.44,68.88,73.33,77.77,57.77,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
792,52.80,37.79,42.24,46.68,51.13,55.57,60.02,64.46,68.90,73.35,77.79,57.79,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
793,52.87,37.82,42.26,46.70,51.15,55.59,60.04,64.48,68.93,73.37,77.82,57.82,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
794,52.93,37.84,42.28,46.73,51.17,55.62,60.06,64.50,68.95,73.39,77.84,57.84,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
795,53.00,37.86,42.30,46.75,51.19,55.64,60.08,64.53,68.97,73.42,77.86,57.86,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
796,53.07,37.88,42.33,46.77,51.22,55.66,60.11,64.55,68.99,73.44,77.88,57.88,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
797,53.13,37.91,42.35,46.79,51.24,55.68,60.13,64.57,69.02,73.46,77.91,57.91,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
798,53.20,37.93,42.37,46.82,51.26,55.71,60.15,64.59,69.04,73.48,77.93,57.93,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
799,53.27,37.95,42.39,46.84,51.28,55.73,60.17,64.62,69.06,73.51,77.95,57.95,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
800,53.33,37.97,42.42,46.86,51.31,55.75,60.19,64.64,69.08,73.53,77.97,57.97,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
801,53.40,38.00,42.44,46.88,51.33,55.77,60.22,64.66,69.11,73.55,78.00,58.00,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
802,53.47,38.02,42.46,46.91,51.35,55.80,60.24,64.68,69.13,73.57,78.02,58.02,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
803,53.53,38.04,42.48,46.93,51.37,55.82,60.26,64.71,69.15,73.60,78.04,58.04,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
804,53.60,38.06,42.51,46.95,51.40,55.84,60.28,64.73,69.17,73.62,78.06,58.06,170.000,0.9669,52.68,84.60,HOLD,0,0,0,0
